附件1,,,,,,,,,,,,,,,
广东省县级以上机关2025年考试录用公务员职位表（不含公安、法检、监狱、戒毒系统）,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
德庆县政务服务和数据管理局,1170650,政务服务股二级主任科员以下,11706502557002 ,从事政务服务事项管理和监督等工作,综合管理类职位,1,本科以上,学士以上,"数学(A0701),电子科学与技术(A0809),计算机科学与技术(A0812)","数学类(B0701),电子信息类(B0807),计算机类(B0809)",,否,应届毕业生,,肇庆
封开县政务服务和数据管理局,1170655,办公室二级主任科员以下,11706552557001 ,从事财务相关工作,综合管理类职位,1,本科以上,学士以上,"审计硕士（专业硕士）(A020218),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207),财务会计教育(B120213)",,否,否,,肇庆
封开县政务服务和数据管理局,1170655,业务股二级主任科员以下,11706552557002 ,从事信息化平台管理工作,综合管理类职位,1,本科以上,学士以上,计算机科学与技术(A0812),"计算机科学与技术(B080901),软件工程(B080902),信息安全(B080904),数据科学与大数据技术(B080910)",,否,应届毕业生,,肇庆
肇庆市端州区政务服务和数据管理局,1170656,办公室二级主任科员以下,11706562557001 ,从事数字经济、政务服务规范化建设综合材料撰写等工作,综合管理类职位,1,研究生,硕士以上,"应用经济学(A0202),法学(A0301),中国语言文学(A0501),新闻传播学(A0503),计算机科学与技术(A0812),大数据技术与工程硕士（专业硕士）(A084011)",,,否,应届毕业生,,肇庆
中共肇庆市端州区委社会工作部,1170665,综合股（“两企三新”党建股）二级主任科员以下,11706652557001 ,从事综合性材料起草、新兴领域党建等工作,综合管理类职位,1,研究生,硕士以上,"政治经济学(A020101),法学(A0301),社会学(A0303),新闻学(A050301)",,,否,应届毕业生,中共党员,肇庆
肇庆市医疗保障局端州分局,1170666,办公室二级主任科员以下,11706662557001 ,从事机关及医疗保障综合业务等工作,综合管理类职位,1,研究生,硕士以上,"哲学(A01),政治学(A0302),马克思主义理论(A0305),中国语言文学(A0501),临床医学(A1002),中西医结合(A1006)",,,否,应届毕业生,,肇庆
肇庆市鼎湖区政务服务和数据管理局,1170667,综合办公室二级主任科员以下,11706672557001 ,从事办公室、政务服务、数字化全面发展等工作,综合管理类职位,1,本科以上,学士以上,"中国语言文学(A0501),计算机科学与技术(A0812)","中国语言文学类(B0501),计算机类(B0809)",,否,应届毕业生,,肇庆
中共肇庆市鼎湖区委社会工作部,1170668,基层治理和基层政权建设股（社工和志愿服务股）二级主任科员以下,11706682557001 ,从事基层党建、社工和志愿服务等工作,综合管理类职位,1,本科以上,学士以上,"法律（非法学）(A030111),政治学理论(A030201),社会工作硕士（专业硕士）(A030305),机械制造及其自动化(A080201),农业经济管理(A120301)","法学(B030101),政治学与行政学(B030201),社会学类(B0303),机械类(B0802),农业经济管理类(B1203)",,否,应届毕业生,中共党员,肇庆
中共肇庆市高要区委社会工作部,1170669,“两企三新”党建股二级主任科员以下,11706692557001 ,从事基层治理相关工作,综合管理类职位,1,研究生,硕士以上,工学(A08),,,否,应届毕业生,中共党员,肇庆
中共四会市委社会工作部,1170670,办公室二级主任科员以下,11706702557001 ,从事办公室、社区治理信息系统管理维护等工作,综合管理类职位,1,研究生,硕士以上,"社会工作硕士（专业硕士）(A030305),信息与通信工程(A0810),计算机科学与技术(A0812),软件工程(A0835),网络空间安全(A0839),电子信息(A0840)",,,否,应届毕业生,中共党员,肇庆
中共广宁县委社会工作部,1170671,办公室（社工和志愿服务股）二级主任科员以下,11706712557001 ,从事社工和志愿服务工作,综合管理类职位,1,本科以上,学士以上,"社会学(A030301),社会工作硕士（专业硕士）(A030305)","社会学(B030301),社会工作(B030302),社会政策(B030307),汉语言文学(B050101),秘书学(B050107),公共事业管理(B120401),行政管理(B120402)",,否,否,中共党员,肇庆
中共广宁县委社会工作部,1170671,基层治理和基层政权建设股二级主任科员以下,11706712557002 ,从事基层治理和基层政权建设工作,综合管理类职位,1,本科以上,学士以上,"法学理论(A030101),法律（非法学）(A030111),法律（法学）(A030112)","法学(B030101),汉语言文学(B050101),公共事业管理(B120401),行政管理(B120402)",,否,应届毕业生,中共党员,肇庆
怀集县信访局,1170672,综合股二级主任科员以下,11706722557001 ,从事综合管理、信息化维护等工作,综合管理类职位,1,本科以上,学士以上,"法学(A03),计算机科学与技术(A0812),电子信息(A0840),管理学(A12)","法学类(B0301),社会学(B030301),社会工作(B030302),电子信息类(B0807),计算机类(B0809),信息管理与信息系统(B120102),大数据管理与应用(B120107),工商管理类(B1202),公共管理类(B1204)",,否,应届毕业生,,肇庆
怀集县信访局,1170672,督办股二级主任科员以下,11706722557002 ,从事信访督办相关工作,综合管理类职位,1,本科以上,学士以上,"法学(A03),心理学(A0402),安全科学与工程(A0837),管理学(A12)","法学类(B0301),社会学(B030301),社会工作(B030302),治安学(B030601),心理学类(B0712),应急技术与管理(B083002),应急管理(B120111),工商管理类(B1202),公共管理类(B1204)",,否,否,,肇庆
肇庆市医疗保障局高要分局,1170673,基金监管股二级主任科员以下,11706732557001 ,从事医保智能监管工作,综合管理类职位,1,本科以上,学士以上,"内科学(A100201),护理学(A100209),外科学(A100210),内科学硕士（专业硕士）(A100219),外科学硕士（专业硕士）(A100227),护理硕士（专业硕士）(A100228),全科医学（专业硕士）(A100237)",临床医学类(B1003),,否,否,,肇庆
中共清远市委办公室,1180002,综合调研一科四级主任科员,11800022555001 ,从事起草或审核市委重要文稿及相关领导讲话稿等工作,综合管理类职位,1,研究生,硕士以上,"哲学(A01),经济学(A02),法学(A0301),中国语言文学(A0501)",,,否,否,中共党员,清远
中共清远市委组织部,1180003,办公室四级主任科员,11800032555001 ,从事组织人事相关工作,综合管理类职位,1,研究生,硕士,"哲学(A01),心理学(A0402),历史学(A06),数学(A0701),统计学(A0714)",,,否,2025届高校毕业生,中共党员,清远
中共清远市委宣传部,1180004,新闻科一级科员,11800042555001 ,从事新闻宣传工作,综合管理类职位,1,本科以上,学士以上,"法学(A0301),政治学(A0302),中国语言文学(A0501),新闻传播学(A0503),公共管理(A1204)","法学类(B0301),政治学类(B0302),中国语言文学类(B0501),新闻传播学类(B0503),公共管理类(B1204)",,否,否,,清远
中共清远市委政策研究室,1180006,改革发展科四级主任科员,11800062555001 ,从事谋划推进全市改革、财经、“百千万工程”重点任务工作,综合管理类职位,3,研究生,硕士以上,"经济学(A02),法学(A03),管理学(A12)",,,否,应届毕业生,,清远
中共清远市委政策研究室,1180006,经济研究科一级科员,11800062555002 ,从事全市经济发展中的重大决策和实践问题综合调查研究工作,综合管理类职位,1,本科以上,学士以上,经济学(A02),"经济学(B020101),经济统计学(B020102),金融学(B020301),经济与金融(B020307)",,否,应届毕业生,,清远
中共清远市委机构编制委员会办公室,1180009,综合科四级主任科员,11800092555001 ,从事机构编制相关工作,综合管理类职位,1,研究生,硕士,"数学(A0701),统计学(A0714)",,,否,2025届高校毕业生,,清远
中共清远市委台港澳工作办公室,1180010,综合科四级主任科员,11800102555001 ,从事涉台港澳相关工作,综合管理类职位,1,研究生,硕士以上,"社会工作硕士（专业硕士）(A030305),中国语言文学(A0501)",,,否,否,中共党员,清远
中共英德市委办公室,1180025,办公室一级科员,11800252557001 ,从事办公室综合事务工作,综合管理类职位,1,本科以上,学士以上,"应用经济学(A0202),法学(A0301),中国语言文学(A0501)","经济学类(B0201),法学类(B0301),中国语言文学类(B0501)",,否,否,,清远
中共清远市英德市委组织部,1180026,办公室四级主任科员,11800262557001 ,从事党的建设政策理论研究工作,综合管理类职位,1,研究生,硕士以上,"统计学（部分）(A020208),政治学理论(A030201),中共党史（含：党的学说与党的建设）(A030204),统计学(A0714),管理科学与工程(A120101)",,,否,否,中共党员,清远
中共英德市委老干部局,1180027,办公室一级科员,11800272557001 ,从事办公室综合事务工作,综合管理类职位,1,本科以上,学士以上,"社会学(A0303),中国语言文学(A0501),计算机科学与技术(A0812),公共管理(A1204)","社会学类(B0303),中国语言文学类(B0501),计算机类(B0809),公共管理类(B1204)",,否,否,,清远
中共连州市纪律检查委员会连州市监察委员会机关,1180046,纪检监察室一级科员,11800462557001 ,从事纪检监察工作,综合管理类职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,中共党员,清远
中共连州市纪律检查委员会连州市监察委员会机关,1180046,纪检监察室一级科员,11800462557002 ,从事纪检监察工作,综合管理类职位,1,本科以上,学士以上,公安学(A0306),公安学类(B0306),,否,否,中共党员,清远
中共清远市佛冈县委机构编制委员会办公室,1180055,机构编制管理股一级科员,11800552557001 ,从事机构编制相关工作,综合管理类职位,1,本科以上,学士以上,"法学(A0301),公共管理(A1204)","法学类(B0301),公共管理类(B1204)",,否,否,,清远
中共阳山县委办公室,1180059,综合调研组一级科员,11800592557001 ,从事综合材料起草、信息报送及调查研究等工作,综合管理类职位,1,本科以上,学士以上,"理论经济学(A0201),法学(A0301),新闻传播学(A0503)","经济学类(B0201),法学类(B0301),新闻传播学类(B0503)",,否,否,,清远
中共阳山县直属机关工作委员会,1180068,综合办公室一级科员,11800682557001 ,从事文件起草以及政工、行政管理等工作,综合管理类职位,1,本科,学士,,"计算机类(B0809),公共管理类(B1204)",,否,否,,清远
中共连山壮族瑶族自治县纪律检查委员会连山壮族瑶族自治县监察委员会机关,1180072,县委第一巡察组一级科员,11800722557001 ,从事巡察相关工作,综合管理类职位,1,本科,学士,,法学类(B0301),,否,否,中共党员,清远
中共连山壮族瑶族自治县纪律检查委员会连山壮族瑶族自治县监察委员会机关,1180072,县委第三巡察组一级科员,11800722557002 ,从事巡察相关工作,综合管理类职位,1,本科以上,学士以上,"会计学(A120201),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,中共党员,清远
中共清远市连山壮族瑶族自治县委组织部,1180076,调研组一级科员,11800762557001 ,从事组工信息宣传相关工作,综合管理类职位,1,本科以上,学士以上,"马克思主义理论(A0305),新闻传播学(A0503)","马克思主义理论类(B0305),新闻传播学类(B0503)",,否,否,,清远
中共连山壮族瑶族自治县委宣传部,1180079,理论与宣教股（意识形态工作股）四级主任科员,11800792557001 ,从事理论研究、理论学习和意识形态工作,综合管理类职位,1,研究生,硕士,"中国语言文学(A0501),新闻传播学(A0503),计算机科学与技术(A0812)",,,否,否,中共党员,清远
中共连南瑶族自治县委办公室、连南瑶族自治县人民政府办公室,1180085,县委县政府督查室一级科员,11800852557001 ,从事县委县政府重点任务的督查督办工作,综合管理类职位,1,本科以上,学士以上,"统计学(A0714),建筑学(A0813),土木工程(A0814),水利工程(A0815)","统计学类(B0711),建筑类(B0810),土木类(B0811),水利类(B0812)",,否,应届毕业生,,清远
