广东省各级人民法院2025年考试录用公务员职位表,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
连南瑶族自治县人民法院,3180009,执行局五级法官助理,31800092548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
连南瑶族自治县人民法院,3180009,执行局五级法官助理,31800092548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
连南瑶族自治县人民法院,3180009,综合办公室（司法警察大队）一级科员,31800092549001 ,从事信息调研、宣传以及综合材料撰写等工作,法院司法行政职位,1,本科以上,学士以上,"中国语言文学(A0501),新闻传播学(A0503)","中国语言文学类(B0501),新闻传播学类(B0503)",,否,否,,清远
潮州市中级人民法院,3190001,内设机构五级法官助理,31900012548001 ,从事审判辅助等相关工作,法院法官助理职位,1,本科,学士,,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
潮州市中级人民法院,3190001,内设机构五级法官助理,31900012548002 ,从事审判辅助等相关工作,法院法官助理职位,1,本科,学士,,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
潮州市中级人民法院,3190001,内设机构一级科员,31900012549001 ,从事法医、司法鉴定等工作,法院司法行政职位,1,本科,学士,,法医学类(B1002),,否,否,,潮州
潮州市中级人民法院,3190001,内设机构四级警长,31900012550001 ,从事警队工作管理、安全保卫等工作,法院司法警察职位,1,研究生,硕士,"法学(A0301),公安学(A0306)",,,否,否,男性,潮州
饶平县人民法院,3190002,人民法庭五级法官助理,31900022548001 ,从事审判辅助工作,法院法官助理职位,2,本科,学士,,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
饶平县人民法院,3190002,人民法庭五级法官助理,31900022548002 ,从事审判辅助工作,法院法官助理职位,2,本科,学士,,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
潮州市潮安区人民法院,3190003,内设机构五级法官助理,31900032548001 ,从事审判辅助工作,法院法官助理职位,2,本科,学士,,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
潮州市湘桥区人民法院,3190004,内设机构五级法官助理,31900042548001 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,潮州
潮州市湘桥区人民法院,3190004,内设机构一级警员,31900042550001 ,从事押解、法庭安全保卫等工作,法院司法警察职位,1,本科,学士,,"法学类(B0301),公安学类(B0306)",,否,否,男性,潮州
揭阳市中级人民法院,3200001,审判业务庭二级法官助理以下,32000012548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,"宪法学与行政法学(A030103),民商法学（含：劳动法学、社会保障法学）(A030105)",,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭阳市榕城区人民法院,3200002,审判业务庭四级法官助理以下,32000022548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭阳市榕城区人民法院,3200002,审判业务庭四级法官助理以下,32000022548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭阳市榕城区人民法院,3200002,综合办公室四级主任科员以下,32000022549001 ,从事综合材料写作及其他司法行政类工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,男性,揭阳
揭阳市榕城区人民法院,3200002,综合办公室四级主任科员以下,32000022549002 ,从事综合材料写作及其他司法行政类工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,女性,揭阳
揭阳市揭东区人民法院,3200003,审判业务庭五级法官助理,32000032548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭阳市揭东区人民法院,3200003,审判业务庭五级法官助理,32000032548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
揭阳市揭东区人民法院,3200003,综合办公室（司法警察大队）一级科员,32000032549001 ,从事网络安全和信息管理、政府采购等工作,法院司法行政职位,1,本科,学士,,"计算机科学与技术(B080901),软件工程(B080902)",,否,否,,揭阳
普宁市人民法院,3200004,审判业务庭四级法官助理以下,32000042548001 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,揭阳
普宁市人民法院,3200004,审判业务庭四级法官助理以下,32000042548002 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,揭阳
普宁市人民法院,3200004,政治部四级主任科员以下,32000042549001 ,从事督察、材料撰写、党建等工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,男性;中共党员,揭阳
普宁市人民法院,3200004,政治部四级主任科员以下,32000042549002 ,从事督察、材料撰写、党建等工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,女性;中共党员,揭阳
揭西县人民法院,3200005,审判业务庭四级法官助理以下,32000052548001 ,从事刑事、民商事审判、执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,人民法庭四级法官助理以下,32000062548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,人民法庭四级法官助理以下,32000062548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,人民法庭四级法官助理以下,32000062548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,审判业务庭四级法官助理以下,32000062548004 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,审判业务庭四级法官助理以下,32000062548005 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,审判业务庭四级法官助理以下,32000062548006 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,揭阳
惠来县人民法院,3200006,政治部四级主任科员以下,32000062549001 ,从事人事、党建、监督工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;中共党员,揭阳
惠来县人民法院,3200006,政治部四级主任科员以下,32000062549002 ,从事人事、党建、监督工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;中共党员,揭阳
云浮市云城区人民法院,3210002,审判业务部门五级法官助理,32100022548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市云城区人民法院,3210002,综合办公室（司法警察大队）一级科员,32100022549001 ,从事财务会计等工作,法院司法行政职位,1,本科以上,学士以上,"审计硕士（专业硕士）(A020218),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,应届毕业生,企业管理（限：财务管理）（A120202）,云浮
罗定市人民法院,3210003,审判业务部门四级法官助理以下,32100032548001 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
罗定市人民法院,3210003,审判业务部门四级法官助理以下,32100032548002 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
云浮市新兴县人民法院,3210004,审判业务部门四级法官助理以下,32100042548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
郁南县人民法院,3210005,审判业务部门四级法官助理以下,32100052548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,云浮
